n_iterations,n_points,stoch_prior,trapezoid
250000,500,False,False
iteration,prior mass,worst L,evidence
0,1.0,0.0,0.0
1,0.9980019986673331,3.6975917060411965e-196,7.387793156328465e-199
2,0.9960079893439915,3.753371924992125e-196,1.487205176873135e-198
3,0.9940179640539353,3.861371136909308e-196,2.2556277985473963e-198
4,0.9920319148370607,4.689684680233825e-196,3.187022257204125e-198
5,0.9900498337491681,4.736995854915052e-196,4.1259332469493784e-198
6,0.9880717128619305,4.974479350188785e-196,5.109945397523429e-198
7,0.9860975442628619,5.0577546322476e-196,6.108431435201139e-198
8,0.9841273200552851,5.068009467668633e-196,7.10694292894403e-198
9,0.9821610323583008,5.119816679787253e-196,8.113646183772135e-198
10,0.9801986733067553,5.193528800112365e-196,9.132803008808416e-198
11,0.97824023505121,5.373515180037059e-196,1.0185172778342161e-197
12,0.9762857097579093,5.397930545388457e-196,1.1240211956586411e-197
13,0.9743350896087494,5.413838262724661e-196,1.2296246156542778e-197
14,0.9723883668012469,5.523189339147082e-196,1.3371458022210018e-197
15,0.9704455335485082,5.764667432361905e-196,1.449143678006727e-197
16,0.9685065820791976,5.82233297179181e-196,1.5620358887114374e-197
17,0.9665715046375066,5.842231486731177e-196,1.6750875923025394e-197
18,0.9646402934831231,6.105684416166025e-196,1.793001250798996e-197
19,0.9627129408911995,6.156108901758311e-196,1.9116511752786716e-197
20,0.9607894391523232,6.2461848131981415e-196,2.0317966487739677e-197
21,0.9588697805724845,6.280260750643072e-196,2.1523562131099277e-197
22,0.9569539574730467,6.514329517970269e-196,2.277159242788699e-197
23,0.9550419621907147,6.698253607547526e-196,2.4052295357636402e-197
24,0.9531337870775047,6.823968222643001e-196,2.5354427991214697e-197
25,0.951229424500714,7.056584861003742e-196,2.6698257604139042e-197
26,0.9493288668428895,7.160051677475986e-196,2.805906670874365e-197
27,0.9474321065017983,7.4667554365332555e-196,2.947533126760799e-197
28,0.9455391358903963,7.955717444363152e-196,3.0981325199087785e-197
29,0.9436499474367985,8.298634689326098e-196,3.2549093682657854e-197
30,0.9417645335842487,8.371170385230689e-196,3.412740574329472e-197
31,0.9398828867910889,8.87687878594128e-196,3.5797720793378214e-197
32,0.9380049995307295,8.964186262699873e-196,3.748109391159952e-197
33,0.9361308642916188,9.196076475042179e-196,3.920456300994279e-197
34,0.9342604735772135,9.526827867049015e-196,4.0986452047969416e-197
35,0.9323938199059483,9.624329926767862e-196,4.278298112709635e-197
36,0.9305308958112057,9.750147230058754e-196,4.459935954731271e-197
37,0.9286716938412872,1.071314333793616e-195,4.659114926710374e-197
38,0.9268162065593822,1.0730033243929475e-195,4.858209328895662e-197
39,0.9249644265435393,1.0787829145584307e-195,5.057976193156875e-197
40,0.9231163463866358,1.2409794045490325e-195,5.2873191344241765e-197
41,0.9212719586963487,1.2471954464634027e-195,5.517350327308093e-197
42,0.9194312560951247,1.2532397248003915e-195,5.748034489447831e-197
43,0.9175942312201509,1.2774080450703516e-195,5.98269752487641e-197
44,0.9157608767233256,1.3150503935016772e-195,6.22379288012423e-197
45,0.9139311852712282,1.4499782533731478e-195,6.489094161716631e-197
46,0.9121051495450904,1.6537448311982282e-195,6.791073876085004e-197
47,0.910282762240767,1.682035316375005e-195,7.097605856683541e-197
48,0.9084640160687062,1.89500636191085e-195,7.442259413359162e-197
49,0.9066489037539209,1.9796166837267003e-195,7.801582075477831e-197
50,0.9048374180359595,2.120526858675263e-195,8.185712487382214e-197
51,0.9030295516688768,2.302332205377485e-195,8.601943383377553e-197
52,0.9012252974212048,2.4433226559010835e-195,9.042780911411815e-197
53,0.899424648075924,2.6587312453687843e-195,9.521525179036904e-197
54,0.8976275964304349,2.680571403779047e-195,1.0003237704238136e-196
55,0.8958341352965282,2.7334981773846664e-195,1.0493479978312546e-196
56,0.8940442575003572,2.7697739918168854e-195,1.0989235675149046e-196
57,0.8922579558824083,2.7904560383975254e-195,1.1487695288769525e-196
58,0.8904752232974726,2.856729369757682e-195,1.1996973742150498e-196
59,0.8886960526146174,3.034419474596638e-195,1.2536848759019242e-196
60,0.8869204367171575,3.0477710159902816e-195,1.3078015825800225e-196
61,0.8851483685026271,3.272950641824766e-195,1.3658005005810664e-196
62,0.8833798408827509,3.591998671147036e-195,1.4293259891858886e-196
63,0.8816148467834161,3.657997601453952e-195,1.4938894310053608e-196
64,0.8798533791446438,3.837772391208546e-195,1.561490549726236e-196
65,0.8780954309205613,4.000295151417528e-195,1.6318136672986382e-196
66,0.8763409950793732,4.370314089092683e-195,1.7084880240501719e-196
67,0.874590064603334,4.660132639835663e-195,1.7900837066649068e-196
68,0.8728426324887193,5.092700875607216e-195,1.8790751972665314e-196
69,0.8710986917457983,5.2889924844337075e-195,1.9713120920925976e-196
70,0.8693582353988059,5.335260845927317e-195,2.0641699781141449e-196
71,0.867621256485914,5.3952363567513986e-195,2.1578840959315893e-196
72,0.865887748059205,5.63308019534242e-195,2.255534015801129e-196
73,0.8641577031846428,6.129019763458369e-195,2.361568808079744e-196
74,0.8624311149420455,7.099159028580174e-195,2.4841420531904946e-196
75,0.8607079764250578,7.425374195040612e-195,2.612091535975704e-196
76,0.8589882807411234,7.65317105902649e-195,2.7437027883618973e-196
