max_level,L_per_level,levels_finished,lam,beta,quantile,evidence
100,10000,10035,1,10,0.36787944117144233,1.4534329806655913e-41
100,10000,10046,1,10,0.36787944117144233,9.629282020578184e-41
100,10000,10047,1,10,0.36787944117144233,2.6380242995665567e-42
100,10000,10033,1,10,0.36787944117144233,1.267041845703214e-41
100,10000,10053,1,10,0.36787944117144233,5.431417589517855e-41
100,10000,10031,1,10,0.36787944117144233,2.2958359739253897e-42
100,10000,10032,1,10,0.36787944117144233,3.8287751125066426e-42
100,10000,10054,1,10,0.36787944117144233,1.724891189876659e-39
100,10000,10047,1,10,0.36787944117144233,8.748761082745498e-42
100,10000,10043,1,10,0.36787944117144233,1.0442941396420207e-41
100,10000,10041,1,10,0.36787944117144233,2.1037454334216985e-41
100,10000,10041,1,10,0.36787944117144233,5.1923561541791324e-42
100,10000,10042,1,10,0.36787944117144233,1.7144873546905714e-41
100,10000,10049,1,10,0.36787944117144233,2.2099469588219667e-41
100,10000,10041,1,10,0.36787944117144233,3.308012158332618e-42
100,10000,10041,1,10,0.36787944117144233,1.4552981565375152e-40
100,10000,10035,2,10,0.36787944117144233,1.4136612315543057e-41
100,10000,10046,2,10,0.36787944117144233,9.756885395381393e-41
100,10000,10047,2,10,0.36787944117144233,2.6404162937939115e-42
100,10000,10033,2,10,0.36787944117144233,1.2586115871170227e-41
100,10000,10053,2,10,0.36787944117144233,5.636445361674891e-41
100,10000,10031,2,10,0.36787944117144233,2.2996810551204045e-42
100,10000,10032,2,10,0.36787944117144233,3.863180316443892e-42
100,10000,10054,2,10,0.36787944117144233,1.7380715759562607e-39
100,10000,10047,2,10,0.36787944117144233,8.48560450311546e-42
100,10000,10043,2,10,0.36787944117144233,1.027119448160519e-41
100,10000,10041,2,10,0.36787944117144233,2.0956735461108801e-41
100,10000,10041,2,10,0.36787944117144233,5.0288194848983916e-42
100,10000,10042,2,10,0.36787944117144233,1.705154507013595e-41
100,10000,10049,2,10,0.36787944117144233,2.262439520806172e-41
100,10000,10041,2,10,0.36787944117144233,3.3110775637464576e-42
100,10000,10041,2,10,0.36787944117144233,1.4641919125191418e-40
100,10000,10035,5,10,0.36787944117144233,1.463163673142435e-41
100,10000,10046,5,10,0.36787944117144233,9.74760643307407e-41
100,10000,10047,5,10,0.36787944117144233,2.5755360513322494e-42
100,10000,10033,5,10,0.36787944117144233,1.243361695410528e-41
100,10000,10053,5,10,0.36787944117144233,5.478250330811952e-41
100,10000,10031,5,10,0.36787944117144233,2.2894210700779045e-42
100,10000,10032,5,10,0.36787944117144233,3.7766628847223266e-42
100,10000,10054,5,10,0.36787944117144233,1.6996341089990482e-39
100,10000,10047,5,10,0.36787944117144233,8.770161138220523e-42
100,10000,10043,5,10,0.36787944117144233,1.0420108249592126e-41
